8230829017433075712 | 6994736024194614394
11022595092764688384 | 9486486222396925788
11370273354215038976 | 9149050577954651017
10520095443652681728 | 8970642994329705154
9511706374786643968 | 9383794780936861632
10194445551179386880 | 8086787830682112628
10836617358233075712 | 8505742508585104344
10658851478418014208 | 8908931437946028125
11957317652183861248 | 9692303040817376498
10214915084799426560 | 8604098050587279734
9785752773815009280 | 8747469099618612132
11170991908305465344 | 9913456736832037586
9694936818657402880 | 9272508503224467850
9317575516494915584 | 7595903446356289283
11597730962382147584 | 9313498980824032083
11518814080143357952 | 9442940119173802437
11390652259089168384 | 9191983877764002166
11603761469739550720 | 9184453441185913306
10582653619590649856 | 8428743263813624061
9285269984724107264 | 7979568107209113533
10007924279325102080 | 7811791004495672462
9814998962814248960 | 8624565887234801813
9253854647325880320 | 8414041508817769581
11521236055484975104 | 9728092239064931045
12131254033234114560 | 9473334341454923674
10917048435043997696 | 8627996835787157080
10075782704390359040 | 9244725569205684446
9461793089978818560 | 8950968085379439476
9477657088227069952 | 8726109803438798730
11677540798961215488 | 9407306484984463296
10787791135001518080 | 9326589224047780007
11025283164975693824 | 9962865879359517560
10621382090167406592 | 8194413103486187731
11034765978159943680 | 9341402097275463099
10365749259564789760 | 9181355897518215330
12129396853689985024 | 9926351538345476955
9353595836314451968 | 7484401278858729963
6432234216105097216 | 6363346341632703916
10449805605456736256 | 9766034656397270435
9470673078455515136 | 7495607416597341287
12255391150510333952 | 9670565085971695101
10460060604662358016 | 8996207300850574826
9546996960888066048 | 7814641888290648545
10951646403018119168 | 8480475434317069044
11011425201705365504 | 8637655569561169034
10651539275537207296 | 9117400023876704399
9804871243495280640 | 8603122562386722810
10202147804707258368 | 9740656938247290797
9961406800430026752 | 9615088136423800685
10062741574682906624 | 8472900704991498521
11044732456706234368 | 9948026476751559118
9661593293079699456 | 9205326150147487881
11998277896100462592 | 9456165262395935214
10997372002479454208 | 9259547189278749901
11447326045077864448 | 9625631242054579625
9868492791642857472 | 7829272805080187955
10267273491189411840 | 9749141529016333550
10883053716207280128 | 8856600102351501678
10344019324628895744 | 8570445228155611354
8712575622958198784 | 7159067953957038217
9592531197533421568 | 7579636179694844417
10762376501278957568 | 8712400115852358830
10467731790888239104 | 9279621560529983001
9807190897589995520 | 8890620175445710899
10465739810847997952 | 9280983071308092711
12386014527897733120 | 9977647678030274955
11193988623968714752 | 9218810023089434103
9989692475425486848 | 9788543101327038726
11045507238244995072 | 8992168557173475151
11936424851339296768 | 9926933947828335357
9852900456338923520 | 8219505607730318916
10445065954090047488 | 9320471092680899701
10366016418293602304 | 9795015740040837768
10551416539874897920 | 8352501473450315537
9344700090753384448 | 7639711852735078095
10360013240879953920 | 9424007952025326986
10274825425449365504 | 8184018445443267430
12100898499121082368 | 9647917797783155894
10514649371539902464 | 8727141584626350599
11148461392027099136 | 9136486241194866086
10241988072922568704 | 8495981235111857217
10451116337623543808 | 8056915937987681845
10666832932983779328 | 8835892652036092041
9826502016085012480 | 8528834863023833766
10528000229183553536 | 8915933953544592156
11008753454009493504 | 9233751586292487009
10461934627762771968 | 9269609797992059271
9408048931775725568 | 8152427263867501607
10964024243600967680 | 9090730237273925630
9726417926675296256 | 9506989075481870860
9811488817152309248 | 9405145965723988584
9600008345203793920 | 8773880093325662018
11137304986214678528 | 9110802944140974566
11683173136889290752 | 9893537160042407220
12222723468358453248 | 9412292347306802110
10291892095056953344 | 8984496599865438642
10144089707209066496 | 9403567382041018740
11051233693162926080 | 9733374365917575914
9682531357015564288 | 9430859218241519270
10312066506397308928 | 7956232837714275070
11613607020075716608 | 9585471423991968053
9453688558207709184 | 7964891435389475502
10290542759895617536 | 8570372812433373719
9715503142209146880 | 9102372337157563950
10859297148125638656 | 9251463842455060137
9938353503111694336 | 8485180286958243613
9758382200821999616 | 8866851596917741450
11169322798881415168 | 9109159521352964235
12572712280280584192 | 9693695768389832226
12611604025221754880 | 9909807038544003816
10323064979018792960 | 9627589896326935571
10396676882168952832 | 8529530236029231104
10103541644628527104 | 8086511023553410728
9857315134334765056 | 9635382029011185327
10975311484485038080 | 9274663700842830512
11136005460179494912 | 8740537173803632914
11244808814845376512 | 9709402174899577708
9841438109989079040 | 9182109411134672979
9487056609316487168 | 8210086557360040266
9253318900397524992 | 7684670779390241341
12360136352562683904 | 9832363758943486534
10303651318543540224 | 8957537365886762848
10386414839729244160 | 9375349871806545687
11435765407886338048 | 9595783572356897506
9308782439643211776 | 9276523017617052696
9363800811020695552 | 8759375406212320846
9770893295844470784 | 9237073816762859923
9280848649058535424 | 8904477040675325925
8046630439682337792 | 6701532517493117839
8414691842449930240 | 7143269855752308067
11835359150281934848 | 9686789974029658186
10799850392124665856 | 9553563926539309899
10521356459858929664 | 8568583685260647976
10206824670230925312 | 9532191808272261012
11422317320626051072 | 9559949260489255622
10517814034708088832 | 8619714567703733853
10231818876626305024 | 8355884161330299511
9360584068141357056 | 8061040273273222881
11093279924617633792 | 9847058235146920792
11323488610819710976 | 8845547518070819401
9689192926057824256 | 8496761752717280653
10658683734146795520 | 9437114852890022358
12115721281567537152 | 9535022731995213158
10069360487472984064 | 9085191420626511178
10635303850851788800 | 9533268631548272982
9832851703545059328 | 9123573663127136094
10556603352081496064 | 8996623245446302823
9658396107976065024 | 8228340516048389859
10149038720420190208 | 9176866197664449603
10575896611601395712 | 8469213769337761186
11375409535157440512 | 9696863861841421342
9802829026463238144 | 8342107516285043749
10518420673241053184 | 8264831045668626830
10162428028067012608 | 8291640332695567023
9918870760460845056 | 8721085189995952020
9903126975484758016 | 9439688245584733314
10526948045029193728 | 8554206970710696500
11861727957858754560 | 9333671069261747124
11620047765845764096 | 9159601354204788513
11203856541968379904 | 9064205523969532944
11423720893591404544 | 9399436309849500812
11581971153574856704 | 9702496376097190074
10181067910731294720 | 7991295843181300424
10767515668471599104 | 9718220581363783483
10745899300074698752 | 9143882175719597396
10081046732575092736 | 9165569135609685691
10979482909701210112 | 8956059451200724118
9489655872751736832 | 8352848760669586704
10929445746361513984 | 8897427121610093693
9661997286420828160 | 7554538031669571592
10596399855847165952 | 9226718645487677189
11208296194243004416 | 9942054200931883744
10272823701337393152 | 9450550398244596106
7497215387793260544 | 6821069673951626508
10012641307032967168 | 8320185267917512365
11601488480941027328 | 9391187441971177545
9316832508018624512 | 8982548029626634426
9347465499609346048 | 9115063061725440768
11246447467351269376 | 9947188723074620896
10226262581222909952 | 9615785640444791002
10182584452886218752 | 8476983191907437807
10510464550339430400 | 9656148436365531173
11157943224844103680 | 9648526686088855576
10981567385844031488 | 9318803853809754273
12110838826489520128 | 9823018378015008020
10774242605494102016 | 8662879050393565285
10864214283216289792 | 8380708743629304647
9658297808275769344 | 9468481881291439267
10050967927747268608 | 8865040329560362453
10961475193865027584 | 9256403557550858910
9763833324152328192 | 7949377906356709270
11661554301340315648 | 9220884915871016982
11284312763991549952 | 9050870227293941558
10595026329504235520 | 8334367933732459502
9875973480755234816 | 8933377854917179217
10927283577726728192 | 9477665929559835486
9858967427799777280 | 9230159525430795515
9483594175824973824 | 9339576068407532827
9714254307224160256 | 9150453938238933346
10476607798233989120 | 9001807712086478756
11767515791550806016 | 9633190271768380834
10260694277623762944 | 8255083585753832985
9385339234677170176 | 8275369617815049964
9943637563193006080 | 8055524705092532108
9272403929517086720 | 8326531429371954415
10910430591586326528 | 8764989474116099241
11128250838045919232 | 9391097730225184549
9773247988017674240 | 7721627014601072823
11331187480212676608 | 8877815731052870676
9325354519937230848 | 8588828736033002205
9474556487279054848 | 8360183896756679458
9567950633810911232 | 9531971477030696849
11722217992156807168 | 9814364301514260524
12390042974710317056 | 9543993277057388875
10003880398297964544 | 9234204501412329350
12389791356525228032 | 9579205557752472084
9644219160794556416 | 8691055830787985424
10729989651403161600 | 9437799174411427624
11034942057349525504 | 9268673461117861406
10393467055476678656 | 9093003415928765184
11982549498867636224 | 9258629279971491737
11116139388943013888 | 9834834969457413310
10476166411498692608 | 9157147357897095457
11180227010790711296 | 8741776232450321994
12289060140890966016 | 9497632058141918213
10193912095118358528 | 9266502045047416460
11290853362559612928 | 9477923719566927784
10374627117877512192 | 9446926693259546880
10981231635032274944 | 9818386317295659520
10157577456722165760 | 9531760893097837514
11004066402472337408 | 9727888105929581486
11764553654413328384 | 9842822956419065068
9561145579190573056 | 8846472567575861314
9360263106955706368 | 7947120023963114831
9993157638022019072 | 8009593773822049237
10039985963683090432 | 9754882786395361354
10358879781733158912 | 9565334134960422647
9975356460279939072 | 8124531957930545858
9199683396633533440 | 7264082161497195562
11312756430696146944 | 8729106474785961122
10272014438610325504 | 9926568342282574638
10785298198592327680 | 9996622644747247699
9999744199380711424 | 9412815170370891651
12494465697554997248 | 9762724398413931321
11430634207181236224 | 9264902311030726323
9509016742290083840 | 8038981588622059172
10532065522606340096 | 8607627904313770452
10739633830792321024 | 8263413053687634460
9648995593828704256 | 7573757101788173453
11200180998280632320 | 8632971353824002092
11268071366180120576 | 9422925963660984996
10229020971193923584 | 8793552225269016908
10139629205594562560 | 8601836671668826513
10538031300787179520 | 8515660472753342200
10226735685281372160 | 7905470600822689652
10484244221391396864 | 8765742198251925838
6730750170950972416 | 6191181193480126100
11320445264555100160 | 9517286111418885783
10405687668084873216 | 8761802650027479925
10894174934094647296 | 9076201886619014989
9340823985273853952 | 7297082662558836682
